date,hospital,admissions_total,admissions_emergency,admissions_scheduled,temperature,precipitation,is_weekend,is_holiday,day_of_week,month,year,special_event
2022-03-25,CHU_Cocody,127,88,39,29.6,1.7,0,0,4,3,2022,
2022-03-25,CHU_Yopougon,157,109,48,26.4,0.8,0,0,4,3,2022,
2022-03-25,CHU_Treichville,96,67,29,28.7,0.0,0,0,4,3,2022,
2022-03-25,CHU_Angre,66,46,20,27.0,0.6,0,0,4,3,2022,
2022-03-25,Hôpital_Military,50,35,15,28.3,0.8,0,0,4,3,2022,
2022-03-26,CHU_Cocody,151,120,31,26.8,9.0,1,0,5,3,2022,
2022-03-26,CHU_Yopougon,180,144,36,27.0,3.9,1,0,5,3,2022,
2022-03-26,CHU_Treichville,114,91,23,30.2,15.0,1,0,5,3,2022,
2022-03-26,CHU_Angre,101,80,21,27.3,1.4,1,0,5,3,2022,
2022-03-26,Hôpital_Military,66,52,14,27.5,3.9,1,0,5,3,2022,
2022-03-27,CHU_Cocody,148,118,30,30.0,5.1,1,0,6,3,2022,
2022-03-27,CHU_Yopougon,185,148,37,27.9,2.5,1,0,6,3,2022,
2022-03-27,CHU_Treichville,118,94,24,26.5,2.7,1,0,6,3,2022,
2022-03-27,CHU_Angre,87,69,18,27.3,2.1,1,0,6,3,2022,
2022-03-27,Hôpital_Military,65,51,14,29.1,5.6,1,0,6,3,2022,
2022-03-28,CHU_Cocody,130,91,39,29.5,2.8,0,0,0,3,2022,
2022-03-28,CHU_Yopougon,158,110,48,27.0,1.4,0,0,0,3,2022,
2022-03-28,CHU_Treichville,97,67,30,28.8,3.7,0,0,0,3,2022,
2022-03-28,CHU_Angre,64,44,20,32.2,4.9,0,0,0,3,2022,
2022-03-28,Hôpital_Military,44,30,14,28.4,0.6,0,0,0,3,2022,
2022-03-29,CHU_Cocody,129,90,39,30.3,1.6,0,0,1,3,2022,
2022-03-29,CHU_Yopougon,155,108,47,26.6,1.5,0,0,1,3,2022,
2022-03-29,CHU_Treichville,97,67,30,29.0,4.0,0,0,1,3,2022,
2022-03-29,CHU_Angre,69,48,21,30.5,0.5,0,0,1,3,2022,
2022-03-29,Hôpital_Military,52,36,16,30.2,1.1,0,0,1,3,2022,
2022-03-30,CHU_Cocody,121,84,37,28.7,0.9,0,0,2,3,2022,
2022-03-30,CHU_Yopougon,234,109,47,31.9,5.9,0,0,2,3,2022,Epidémie_paludisme
2022-03-30,CHU_Treichville,100,70,30,29.2,6.1,0,0,2,3,2022,
2022-03-30,CHU_Angre,70,49,21,26.9,1.7,0,0,2,3,2022,
2022-03-30,Hôpital_Military,52,36,16,28.6,8.3,0,0,2,3,2022,
2022-03-31,CHU_Cocody,127,88,39,30.1,0.3,0,0,3,3,2022,
2022-03-31,CHU_Yopougon,160,112,48,31.7,3.4,0,0,3,3,2022,
2022-03-31,CHU_Treichville,96,67,29,30.0,2.8,0,0,3,3,2022,
2022-03-31,CHU_Angre,69,48,21,28.3,0.2,0,0,3,3,2022,
2022-03-31,Hôpital_Military,48,33,15,27.4,0.2,0,0,3,3,2022,
2022-04-01,CHU_Cocody,135,94,41,32.0,0.9,0,0,4,4,2022,
2022-04-01,CHU_Yopougon,161,112,49,31.9,1.3,0,0,4,4,2022,
2022-04-01,CHU_Treichville,98,68,30,26.0,5.5,0,0,4,4,2022,
2022-04-01,CHU_Angre,76,53,23,26.9,8.4,0,0,4,4,2022,
2022-04-01,Hôpital_Military,44,30,14,33.8,3.0,0,0,4,4,2022,
2022-04-02,CHU_Cocody,141,112,29,30.3,7.2,1,0,5,4,2022,
2022-04-02,CHU_Yopougon,188,150,38,26.0,4.0,1,0,5,4,2022,
2022-04-02,CHU_Treichville,113,90,23,31.1,6.5,1,0,5,4,2022,
2022-04-02,CHU_Angre,94,75,19,25.3,1.8,1,0,5,4,2022,
2022-04-02,Hôpital_Military,61,48,13,26.4,1.1,1,0,5,4,2022,
2022-04-03,CHU_Cocody,152,121,31,27.2,1.0,1,0,6,4,2022,
2022-04-03,CHU_Yopougon,180,144,36,28.1,0.3,1,0,6,4,2022,
2022-04-03,CHU_Treichville,112,89,23,32.8,8.5,1,0,6,4,2022,
2022-04-03,CHU_Angre,84,67,17,28.9,1.5,1,0,6,4,2022,
2022-04-03,Hôpital_Military,76,60,16,23.1,6.1,1,0,6,4,2022,
2022-04-04,CHU_Cocody,127,88,39,32.0,3.7,0,0,0,4,2022,
2022-04-04,CHU_Yopougon,159,111,48,30.2,1.4,0,0,0,4,2022,
2022-04-04,CHU_Treichville,97,67,30,29.5,18.7,0,0,0,4,2022,
2022-04-04,CHU_Angre,69,48,21,32.3,3.5,0,0,0,4,2022,
2022-04-04,Hôpital_Military,47,32,15,30.3,0.7,0,0,0,4,2022,
2022-04-05,CHU_Cocody,130,91,39,29.3,0.0,0,0,1,4,2022,
2022-04-05,CHU_Yopougon,157,109,48,28.4,1.3,0,0,1,4,2022,
2022-04-05,CHU_Treichville,102,71,31,23.1,1.4,0,0,1,4,2022,
2022-04-05,CHU_Angre,68,47,21,28.9,1.8,0,0,1,4,2022,
2022-04-05,Hôpital_Military,49,34,15,28.6,0.3,0,0,1,4,2022,
2022-04-06,CHU_Cocody,131,91,40,27.5,2.5,0,0,2,4,2022,
2022-04-06,CHU_Yopougon,156,109,47,31.0,4.5,0,0,2,4,2022,
2022-04-06,CHU_Treichville,96,67,29,29.4,1.9,0,0,2,4,2022,
2022-04-06,CHU_Angre,66,46,20,32.3,2.7,0,0,2,4,2022,
2022-04-06,Hôpital_Military,48,33,15,29.3,1.9,0,0,2,4,2022,
2022-04-07,CHU_Cocody,127,88,39,28.6,0.0,0,0,3,4,2022,
2022-04-07,CHU_Yopougon,157,109,48,27.9,2.3,0,0,3,4,2022,
2022-04-07,CHU_Treichville,103,72,31,29.6,8.0,0,0,3,4,2022,
2022-04-07,CHU_Angre,67,46,21,31.8,0.4,0,0,3,4,2022,
2022-04-07,Hôpital_Military,50,35,15,26.7,1.5,0,0,3,4,2022,
2022-04-08,CHU_Cocody,126,88,38,26.4,1.7,0,0,4,4,2022,
2022-04-08,CHU_Yopougon,164,114,50,29.4,7.3,0,0,4,4,2022,
2022-04-08,CHU_Treichville,97,67,30,28.1,4.0,0,0,4,4,2022,
2022-04-08,CHU_Angre,63,44,19,31.2,1.7,0,0,4,4,2022,
2022-04-08,Hôpital_Military,51,35,16,26.0,0.8,0,0,4,4,2022,
2022-04-09,CHU_Cocody,144,115,29,29.6,0.8,1,0,5,4,2022,
2022-04-09,CHU_Yopougon,170,136,34,26.0,1.2,1,0,5,4,2022,
2022-04-09,CHU_Treichville,103,82,21,26.4,1.0,1,0,5,4,2022,
2022-04-09,CHU_Angre,92,73,19,28.4,3.7,1,0,5,4,2022,
2022-04-09,Hôpital_Military,70,55,15,29.1,1.0,1,0,5,4,2022,
2022-04-10,CHU_Cocody,145,115,30,32.3,1.0,1,0,6,4,2022,
2022-04-10,CHU_Yopougon,172,137,35,27.3,0.5,1,0,6,4,2022,
2022-04-10,CHU_Treichville,118,94,24,26.4,1.8,1,0,6,4,2022,
2022-04-10,CHU_Angre,85,68,17,29.6,10.3,1,0,6,4,2022,
2022-04-10,Hôpital_Military,71,56,15,31.4,3.6,1,0,6,4,2022,
2022-04-11,CHU_Cocody,127,88,39,33.2,5.1,0,0,0,4,2022,
2022-04-11,CHU_Yopougon,162,113,49,33.5,0.4,0,0,0,4,2022,
2022-04-11,CHU_Treichville,101,70,31,29.9,0.3,0,0,0,4,2022,
2022-04-11,CHU_Angre,68,47,21,30.1,1.3,0,0,0,4,2022,
2022-04-11,Hôpital_Military,42,29,13,31.1,22.8,0,0,0,4,2022,
2022-04-12,CHU_Cocody,129,90,39,30.6,4.1,0,0,1,4,2022,
2022-04-12,CHU_Yopougon,158,110,48,30.1,0.2,0,0,1,4,2022,
2022-04-12,CHU_Treichville,97,67,30,30.5,1.0,0,0,1,4,2022,
2022-04-12,CHU_Angre,66,46,20,32.0,0.2,0,0,1,4,2022,
2022-04-12,Hôpital_Military,47,32,15,31.1,5.5,0,0,1,4,2022,
2022-04-13,CHU_Cocody,127,88,39,31.8,3.4,0,0,2,4,2022,
2022-04-13,CHU_Yopougon,155,108,47,29.7,9.4,0,0,2,4,2022,
2022-04-13,CHU_Treichville,96,67,29,30.9,5.3,0,0,2,4,2022,
2022-04-13,CHU_Angre,70,49,21,29.3,1.8,0,0,2,4,2022,
2022-04-13,Hôpital_Military,47,32,15,30.7,1.8,0,0,2,4,2022,
2022-04-14,CHU_Cocody,130,91,39,31.1,0.1,0,0,3,4,2022,
2022-04-14,CHU_Yopougon,158,110,48,30.6,5.5,0,0,3,4,2022,
2022-04-14,CHU_Treichville,97,67,30,32.6,0.7,0,0,3,4,2022,
2022-04-14,CHU_Angre,70,49,21,30.3,2.2,0,0,3,4,2022,
2022-04-14,Hôpital_Military,45,31,14,27.9,1.8,0,0,3,4,2022,
2022-04-15,CHU_Cocody,193,90,39,30.7,1.1,0,0,4,4,2022,Grippe_saisonnière
2022-04-15,CHU_Yopougon,159,111,48,27.4,0.3,0,0,4,4,2022,
2022-04-15,CHU_Treichville,98,68,30,31.8,4.3,0,0,4,4,2022,
2022-04-15,CHU_Angre,68,47,21,31.0,1.5,0,0,4,4,2022,
2022-04-15,Hôpital_Military,45,31,14,29.8,3.3,0,0,4,4,2022,
2022-04-16,CHU_Cocody,153,122,31,29.8,6.4,1,0,5,4,2022,
2022-04-16,CHU_Yopougon,170,136,34,34.2,2.2,1,0,5,4,2022,
2022-04-16,CHU_Treichville,119,95,24,32.0,3.4,1,0,5,4,2022,
2022-04-16,CHU_Angre,99,79,20,32.7,1.0,1,0,5,4,2022,
2022-04-16,Hôpital_Military,66,52,14,33.4,6.4,1,0,5,4,2022,
2022-04-17,CHU_Cocody,144,115,29,28.8,6.2,1,0,6,4,2022,
2022-04-17,CHU_Yopougon,180,144,36,33.0,3.9,1,0,6,4,2022,
2022-04-17,CHU_Treichville,120,95,25,27.6,5.4,1,0,6,4,2022,
2022-04-17,CHU_Angre,86,68,18,29.8,6.4,1,0,6,4,2022,
2022-04-17,Hôpital_Military,68,54,14,29.5,5.6,1,0,6,4,2022,
2022-04-18,CHU_Cocody,124,86,38,25.9,6.6,0,0,0,4,2022,
2022-04-18,CHU_Yopougon,159,111,48,29.9,0.9,0,0,0,4,2022,
2022-04-18,CHU_Treichville,103,72,31,32.3,1.7,0,0,0,4,2022,
2022-04-18,CHU_Angre,66,46,20,30.7,1.4,0,0,0,4,2022,
2022-04-18,Hôpital_Military,48,33,15,29.2,0.9,0,0,0,4,2022,
2022-04-19,CHU_Cocody,129,90,39,28.8,0.3,0,0,1,4,2022,
2022-04-19,CHU_Yopougon,164,114,50,31.5,4.9,0,0,1,4,2022,
2022-04-19,CHU_Treichville,101,70,31,30.3,4.0,0,0,1,4,2022,
2022-04-19,CHU_Angre,68,47,21,27.8,0.3,0,0,1,4,2022,
2022-04-19,Hôpital_Military,50,35,15,31.5,5.2,0,0,1,4,2022,
2022-04-20,CHU_Cocody,128,89,39,28.8,2.5,0,0,2,4,2022,
2022-04-20,CHU_Yopougon,157,109,48,27.5,0.1,0,0,2,4,2022,
2022-04-20,CHU_Treichville,98,68,30,32.8,2.0,0,0,2,4,2022,
2022-04-20,CHU_Angre,68,47,21,30.0,2.9,0,0,2,4,2022,
2022-04-20,Hôpital_Military,45,31,14,29.4,3.5,0,0,2,4,2022,
2022-04-21,CHU_Cocody,126,88,38,33.0,3.6,0,0,3,4,2022,
2022-04-21,CHU_Yopougon,161,112,49,33.3,6.4,0,0,3,4,2022,
2022-04-21,CHU_Treichville,99,69,30,36.0,3.3,0,0,3,4,2022,
2022-04-21,CHU_Angre,67,46,21,31.1,1.6,0,0,3,4,2022,
2022-04-21,Hôpital_Military,45,31,14,29.3,0.4,0,0,3,4,2022,
2022-04-22,CHU_Cocody,131,91,40,34.2,1.0,0,0,4,4,2022,
2022-04-22,CHU_Yopougon,158,110,48,34.2,1.2,0,0,4,4,2022,
2022-04-22,CHU_Treichville,101,70,31,30.3,0.3,0,0,4,4,2022,
2022-04-22,CHU_Angre,68,47,21,28.5,1.5,0,0,4,4,2022,
2022-04-22,Hôpital_Military,47,32,15,28.9,1.4,0,0,4,4,2022,
2022-04-23,CHU_Cocody,140,111,29,30.8,1.2,1,0,5,4,2022,
2022-04-23,CHU_Yopougon,179,143,36,30.3,8.4,1,0,5,4,2022,
2022-04-23,CHU_Treichville,119,95,24,30.0,3.8,1,0,5,4,2022,
2022-04-23,CHU_Angre,86,68,18,30.6,5.3,1,0,5,4,2022,
2022-04-23,Hôpital_Military,71,56,15,29.8,4.1,1,0,5,4,2022,
2022-04-24,CHU_Cocody,155,123,32,32.4,0.1,1,0,6,4,2022,
2022-04-24,CHU_Yopougon,178,142,36,32.7,4.2,1,0,6,4,2022,
2022-04-24,CHU_Treichville,111,88,23,32.8,2.2,1,0,6,4,2022,
2022-04-24,CHU_Angre,101,80,21,32.3,2.0,1,0,6,4,2022,
2022-04-24,Hôpital_Military,62,49,13,30.0,1.4,1,0,6,4,2022,
2022-04-25,CHU_Cocody,136,95,41,29.0,2.9,0,0,0,4,2022,
2022-04-25,CHU_Yopougon,157,109,48,29.6,0.4,0,0,0,4,2022,
2022-04-25,CHU_Treichville,94,65,29,32.1,1.9,0,0,0,4,2022,
2022-04-25,CHU_Angre,70,49,21,27.4,0.8,0,0,0,4,2022,
2022-04-25,Hôpital_Military,51,35,16,32.3,2.8,0,0,0,4,2022,
2022-04-26,CHU_Cocody,127,88,39,33.8,4.0,0,0,1,4,2022,
2022-04-26,CHU_Yopougon,159,111,48,28.4,3.4,0,0,1,4,2022,
2022-04-26,CHU_Treichville,102,71,31,33.8,5.0,0,0,1,4,2022,
2022-04-26,CHU_Angre,68,47,21,27.1,11.6,0,0,1,4,2022,
2022-04-26,Hôpital_Military,49,34,15,28.4,0.8,0,0,1,4,2022,
2022-04-27,CHU_Cocody,126,88,38,28.9,1.9,0,0,2,4,2022,
2022-04-27,CHU_Yopougon,162,113,49,31.2,1.4,0,0,2,4,2022,
2022-04-27,CHU_Treichville,100,70,30,29.1,0.2,0,0,2,4,2022,
2022-04-27,CHU_Angre,72,50,22,31.1,7.3,0,0,2,4,2022,
2022-04-27,Hôpital_Military,43,30,13,32.4,1.6,0,0,2,4,2022,
2022-04-28,CHU_Cocody,134,93,41,32.3,1.1,0,0,3,4,2022,
2022-04-28,CHU_Yopougon,156,109,47,30.0,1.7,0,0,3,4,2022,
2022-04-28,CHU_Treichville,98,68,30,29.4,2.3,0,0,3,4,2022,
2022-04-28,CHU_Angre,64,44,20,29.6,4.8,0,0,3,4,2022,
2022-04-28,Hôpital_Military,69,32,14,29.1,6.4,0,0,3,4,2022,Accident_routier_majeur
2022-04-29,CHU_Cocody,137,95,42,29.5,13.3,0,0,4,4,2022,
2022-04-29,CHU_Yopougon,155,108,47,32.4,0.5,0,0,4,4,2022,
2022-04-29,CHU_Treichville,96,67,29,32.5,2.8,0,0,4,4,2022,
2022-04-29,CHU_Angre,65,45,20,30.4,2.6,0,0,4,4,2022,
2022-04-29,Hôpital_Military,49,34,15,32.6,0.5,0,0,4,4,2022,
2022-04-30,CHU_Cocody,202,107,28,27.2,4.0,1,0,5,4,2022,Grippe_saisonnière
2022-04-30,CHU_Yopougon,184,147,37,25.8,4.3,1,0,5,4,2022,
2022-04-30,CHU_Treichville,120,95,25,32.5,1.7,1,0,5,4,2022,
2022-04-30,CHU_Angre,81,64,17,30.2,2.3,1,0,5,4,2022,
2022-04-30,Hôpital_Military,71,56,15,32.3,3.9,1,0,5,4,2022,
2022-05-01,CHU_Cocody,194,155,39,32.3,7.7,1,1,6,5,2022,
2022-05-01,CHU_Yopougon,222,177,45,31.4,2.7,1,1,6,5,2022,
2022-05-01,CHU_Treichville,170,136,34,33.8,20.5,1,1,6,5,2022,
2022-05-01,CHU_Angre,139,111,28,33.6,6.9,1,1,6,5,2022,
2022-05-01,Hôpital_Military,100,80,20,28.5,2.0,1,1,6,5,2022,
2022-05-02,CHU_Cocody,146,102,44,31.1,1.1,0,0,0,5,2022,
2022-05-02,CHU_Yopougon,177,123,54,32.9,3.6,0,0,0,5,2022,
2022-05-02,CHU_Treichville,114,79,35,33.6,1.9,0,0,0,5,2022,
2022-05-02,CHU_Angre,91,63,28,27.4,10.4,0,0,0,5,2022,
2022-05-02,Hôpital_Military,59,41,18,30.7,2.6,0,0,0,5,2022,
2022-05-03,CHU_Cocody,153,107,46,32.2,22.4,0,0,1,5,2022,
2022-05-03,CHU_Yopougon,169,118,51,29.2,2.7,0,0,1,5,2022,
2022-05-03,CHU_Treichville,111,77,34,32.5,8.6,0,0,1,5,2022,
2022-05-03,CHU_Angre,87,60,27,31.3,5.6,0,0,1,5,2022,
2022-05-03,Hôpital_Military,69,48,21,27.5,2.1,0,0,1,5,2022,
2022-05-04,CHU_Cocody,148,103,45,31.1,0.8,0,0,2,5,2022,
2022-05-04,CHU_Yopougon,185,129,56,35.1,2.0,0,0,2,5,2022,
2022-05-04,CHU_Treichville,104,72,32,30.4,6.3,0,0,2,5,2022,
2022-05-04,CHU_Angre,99,69,30,30.8,1.9,0,0,2,5,2022,
2022-05-04,Hôpital_Military,72,50,22,28.0,1.4,0,0,2,5,2022,
2022-05-05,CHU_Cocody,138,96,42,27.5,17.0,0,0,3,5,2022,
2022-05-05,CHU_Yopougon,166,116,50,31.8,16.9,0,0,3,5,2022,
2022-05-05,CHU_Treichville,117,81,36,31.6,2.9,0,0,3,5,2022,
2022-05-05,CHU_Angre,86,60,26,34.0,10.6,0,0,3,5,2022,
2022-05-05,Hôpital_Military,54,37,17,30.1,13.6,0,0,3,5,2022,
2022-05-06,CHU_Cocody,148,103,45,31.6,9.5,0,0,4,5,2022,
2022-05-06,CHU_Yopougon,173,121,52,29.7,3.3,0,0,4,5,2022,
2022-05-06,CHU_Treichville,106,74,32,31.9,1.8,0,0,4,5,2022,
2022-05-06,CHU_Angre,82,57,25,31.9,11.8,0,0,4,5,2022,
2022-05-06,Hôpital_Military,66,46,20,30.7,0.9,0,0,4,5,2022,
2022-05-07,CHU_Cocody,165,132,33,35.2,14.0,1,0,5,5,2022,
2022-05-07,CHU_Yopougon,192,153,39,28.9,15.5,1,0,5,5,2022,
2022-05-07,CHU_Treichville,131,104,27,31.3,3.0,1,0,5,5,2022,
2022-05-07,CHU_Angre,102,81,21,31.8,1.5,1,0,5,5,2022,
2022-05-07,Hôpital_Military,82,65,17,27.1,46.4,1,0,5,5,2022,
2022-05-08,CHU_Cocody,155,123,32,29.2,8.0,1,0,6,5,2022,
2022-05-08,CHU_Yopougon,196,156,40,32.7,1.0,1,0,6,5,2022,
2022-05-08,CHU_Treichville,186,99,25,32.4,8.8,1,0,6,5,2022,Accident_routier_majeur
2022-05-08,CHU_Angre,107,85,22,29.5,1.7,1,0,6,5,2022,
2022-05-08,Hôpital_Military,75,59,16,30.3,11.7,1,0,6,5,2022,
2022-05-09,CHU_Cocody,136,95,41,30.7,0.8,0,0,0,5,2022,
2022-05-09,CHU_Yopougon,181,126,55,32.2,5.6,0,0,0,5,2022,
2022-05-09,CHU_Treichville,110,77,33,33.3,10.7,0,0,0,5,2022,
2022-05-09,CHU_Angre,81,56,25,33.1,7.9,0,0,0,5,2022,
2022-05-09,Hôpital_Military,63,44,19,28.1,14.6,0,0,0,5,2022,
2022-05-10,CHU_Cocody,146,102,44,27.9,6.1,0,0,1,5,2022,
2022-05-10,CHU_Yopougon,172,120,52,31.5,8.5,0,0,1,5,2022,
2022-05-10,CHU_Treichville,108,75,33,30.4,0.6,0,0,1,5,2022,
2022-05-10,CHU_Angre,89,62,27,30.9,9.0,0,0,1,5,2022,
2022-05-10,Hôpital_Military,63,44,19,32.7,0.2,0,0,1,5,2022,
2022-05-11,CHU_Cocody,148,103,45,31.6,11.7,0,0,2,5,2022,
2022-05-11,CHU_Yopougon,172,120,52,30.7,7.3,0,0,2,5,2022,
2022-05-11,CHU_Treichville,104,72,32,28.6,7.3,0,0,2,5,2022,
2022-05-11,CHU_Angre,82,57,25,30.4,28.0,0,0,2,5,2022,
2022-05-11,Hôpital_Military,60,42,18,28.8,0.4,0,0,2,5,2022,
2022-05-12,CHU_Cocody,139,97,42,30.2,11.7,0,0,3,5,2022,
2022-05-12,CHU_Yopougon,166,116,50,33.9,5.7,0,0,3,5,2022,
2022-05-12,CHU_Treichville,108,75,33,31.7,4.7,0,0,3,5,2022,
2022-05-12,CHU_Angre,84,58,26,31.9,1.3,0,0,3,5,2022,
2022-05-12,Hôpital_Military,62,43,19,33.9,4.8,0,0,3,5,2022,
2022-05-13,CHU_Cocody,151,105,46,30.0,4.6,0,0,4,5,2022,
2022-05-13,CHU_Yopougon,170,118,52,31.5,15.9,0,0,4,5,2022,
2022-05-13,CHU_Treichville,120,84,36,27.4,8.4,0,0,4,5,2022,
2022-05-13,CHU_Angre,79,55,24,34.6,27.2,0,0,4,5,2022,
2022-05-13,Hôpital_Military,68,47,21,30.5,1.7,0,0,4,5,2022,
2022-05-14,CHU_Cocody,174,139,35,34.1,5.3,1,0,5,5,2022,
2022-05-14,CHU_Yopougon,192,153,39,32.3,18.0,1,0,5,5,2022,
2022-05-14,CHU_Treichville,127,101,26,30.8,12.8,1,0,5,5,2022,
2022-05-14,CHU_Angre,95,76,19,32.9,8.8,1,0,5,5,2022,
2022-05-14,Hôpital_Military,79,63,16,30.1,3.3,1,0,5,5,2022,
2022-05-15,CHU_Cocody,165,132,33,31.6,4.6,1,0,6,5,2022,
2022-05-15,CHU_Yopougon,193,154,39,35.0,4.9,1,0,6,5,2022,
2022-05-15,CHU_Treichville,124,99,25,31.4,11.3,1,0,6,5,2022,
2022-05-15,CHU_Angre,94,75,19,31.2,7.1,1,0,6,5,2022,
2022-05-15,Hôpital_Military,85,68,17,31.9,4.0,1,0,6,5,2022,
2022-05-16,CHU_Cocody,152,106,46,32.4,16.6,0,0,0,5,2022,
2022-05-16,CHU_Yopougon,169,118,51,32.1,6.2,0,0,0,5,2022,
2022-05-16,CHU_Treichville,123,86,37,32.0,2.7,0,0,0,5,2022,
2022-05-16,CHU_Angre,87,60,27,32.8,13.9,0,0,0,5,2022,
2022-05-16,Hôpital_Military,58,40,18,30.0,7.4,0,0,0,5,2022,
2022-05-17,CHU_Cocody,157,109,48,31.5,10.9,0,0,1,5,2022,
2022-05-17,CHU_Yopougon,175,122,53,32.1,0.4,0,0,1,5,2022,
2022-05-17,CHU_Treichville,171,79,35,30.9,15.8,0,0,1,5,2022,Grippe_saisonnière
2022-05-17,CHU_Angre,81,56,25,31.4,4.6,0,0,1,5,2022,
2022-05-17,Hôpital_Military,59,41,18,30.1,14.6,0,0,1,5,2022,
2022-05-18,CHU_Cocody,135,94,41,30.6,3.0,0,0,2,5,2022,
2022-05-18,CHU_Yopougon,183,128,55,32.9,4.9,0,0,2,5,2022,
2022-05-18,CHU_Treichville,110,77,33,32.5,2.8,0,0,2,5,2022,
2022-05-18,CHU_Angre,92,64,28,32.2,6.3,0,0,2,5,2022,
2022-05-18,Hôpital_Military,74,51,23,36.0,1.3,0,0,2,5,2022,
2022-05-19,CHU_Cocody,142,99,43,31.3,8.8,0,0,3,5,2022,
2022-05-19,CHU_Yopougon,169,118,51,32.8,2.2,0,0,3,5,2022,
2022-05-19,CHU_Treichville,115,80,35,34.3,7.2,0,0,3,5,2022,
2022-05-19,CHU_Angre,86,60,26,30.7,11.6,0,0,3,5,2022,
2022-05-19,Hôpital_Military,69,48,21,34.1,11.8,0,0,3,5,2022,
2022-05-20,CHU_Cocody,148,103,45,29.0,3.9,0,0,4,5,2022,
2022-05-20,CHU_Yopougon,174,121,53,34.1,2.9,0,0,4,5,2022,
2022-05-20,CHU_Treichville,115,80,35,34.3,11.2,0,0,4,5,2022,
2022-05-20,CHU_Angre,82,57,25,35.4,9.9,0,0,4,5,2022,
2022-05-20,Hôpital_Military,108,50,22,31.8,5.9,0,0,4,5,2022,Grippe_saisonnière
2022-05-21,CHU_Cocody,165,132,33,33.6,2.5,1,0,5,5,2022,
2022-05-21,CHU_Yopougon,192,153,39,33.6,11.9,1,0,5,5,2022,
2022-05-21,CHU_Treichville,126,100,26,31.4,2.1,1,0,5,5,2022,
2022-05-21,CHU_Angre,105,84,21,35.0,5.9,1,0,5,5,2022,
2022-05-21,Hôpital_Military,79,63,16,32.8,14.5,1,0,5,5,2022,
2022-05-22,CHU_Cocody,162,129,33,34.5,24.1,1,0,6,5,2022,
2022-05-22,CHU_Yopougon,194,155,39,33.8,6.3,1,0,6,5,2022,
2022-05-22,CHU_Treichville,134,107,27,34.5,3.2,1,0,6,5,2022,
2022-05-22,CHU_Angre,103,82,21,32.1,0.8,1,0,6,5,2022,
2022-05-22,Hôpital_Military,82,65,17,33.5,1.6,1,0,6,5,2022,
2022-05-23,CHU_Cocody,137,95,42,34.8,10.9,0,0,0,5,2022,
2022-05-23,CHU_Yopougon,170,118,52,33.6,1.0,0,0,0,5,2022,
2022-05-23,CHU_Treichville,118,82,36,33.2,11.4,0,0,0,5,2022,
2022-05-23,CHU_Angre,85,59,26,32.7,2.2,0,0,0,5,2022,
2022-05-23,Hôpital_Military,69,48,21,32.4,5.2,0,0,0,5,2022,
2022-05-24,CHU_Cocody,136,95,41,29.5,17.8,0,0,1,5,2022,
2022-05-24,CHU_Yopougon,172,120,52,35.5,4.8,0,0,1,5,2022,
2022-05-24,CHU_Treichville,104,72,32,32.8,1.3,0,0,1,5,2022,
2022-05-24,CHU_Angre,74,51,23,30.2,2.6,0,0,1,5,2022,
2022-05-24,Hôpital_Military,58,40,18,30.4,4.7,0,0,1,5,2022,
2022-05-25,CHU_Cocody,149,104,45,34.7,11.8,0,0,2,5,2022,
2022-05-25,CHU_Yopougon,171,119,52,33.5,8.3,0,0,2,5,2022,
2022-05-25,CHU_Treichville,104,72,32,32.0,4.5,0,0,2,5,2022,
2022-05-25,CHU_Angre,88,61,27,32.6,0.4,0,0,2,5,2022,
2022-05-25,Hôpital_Military,60,42,18,33.8,9.3,0,0,2,5,2022,
2022-05-26,CHU_Cocody,139,97,42,27.7,11.8,0,0,3,5,2022,
2022-05-26,CHU_Yopougon,179,125,54,34.2,5.4,0,0,3,5,2022,
2022-05-26,CHU_Treichville,120,84,36,37.3,11.6,0,0,3,5,2022,
2022-05-26,CHU_Angre,85,59,26,32.8,5.0,0,0,3,5,2022,
2022-05-26,Hôpital_Military,60,42,18,33.4,3.7,0,0,3,5,2022,
2022-05-27,CHU_Cocody,142,99,43,30.8,1.5,0,0,4,5,2022,
2022-05-27,CHU_Yopougon,170,118,52,31.0,0.9,0,0,4,5,2022,
2022-05-27,CHU_Treichville,105,73,32,29.8,1.6,0,0,4,5,2022,
2022-05-27,CHU_Angre,75,52,23,32.2,3.2,0,0,4,5,2022,
2022-05-27,Hôpital_Military,59,41,18,36.0,0.6,0,0,4,5,2022,
2022-05-28,CHU_Cocody,172,137,35,34.6,16.9,1,0,5,5,2022,
2022-05-28,CHU_Yopougon,207,165,42,34.5,8.2,1,0,5,5,2022,
2022-05-28,CHU_Treichville,146,116,30,34.7,6.7,1,0,5,5,2022,
2022-05-28,CHU_Angre,112,89,23,31.2,1.8,1,0,5,5,2022,
2022-05-28,Hôpital_Military,77,61,16,32.1,12.1,1,0,5,5,2022,
2022-05-29,CHU_Cocody,163,130,33,30.9,1.3,1,0,6,5,2022,
2022-05-29,CHU_Yopougon,191,152,39,29.8,10.0,1,0,6,5,2022,
2022-05-29,CHU_Treichville,126,100,26,32.2,14.1,1,0,6,5,2022,
2022-05-29,CHU_Angre,150,80,20,32.1,4.0,1,0,6,5,2022,Accident_routier_majeur
